campaign_id,advertiser_id,objective,start_date,end_date
CMP02711,ADV0292,Conversions,2025-11-25,2025-12-31
CMP02712,ADV0292,App Installs,2024-07-01,2024-09-02
CMP02713,ADV0292,App Installs,2024-09-11,2024-12-29
CMP02714,ADV0292,App Installs,2024-12-29,2025-05-30
CMP02715,ADV0292,Conversions,2025-06-02,2025-08-15
CMP02716,ADV0292,App Installs,2025-08-29,2025-11-03
CMP02717,ADV0292,Conversions,2025-11-13,2025-12-31
CMP02718,ADV0293,Conversions,2024-07-01,2024-07-11
CMP02719,ADV0293,Conversions,2024-07-21,2024-12-28
CMP02720,ADV0293,Video Views,2024-12-31,2025-04-24
CMP02721,ADV0293,Conversions,2025-05-02,2025-09-24
CMP02722,ADV0293,Conversions,2024-07-01,2024-08-17
CMP02723,ADV0293,Conversions,2024-09-01,2024-10-20
CMP02724,ADV0293,Conversions,2024-11-04,2025-01-07
CMP02725,ADV0293,Traffic,2025-01-13,2025-06-02
CMP02726,ADV0293,Conversions,2025-06-12,2025-08-11
CMP02727,ADV0293,Reach,2025-08-23,2025-09-24
CMP02728,ADV0294,Video Views,2024-07-12,2024-11-02
CMP02729,ADV0294,Conversions,2024-11-19,2025-05-01
CMP02730,ADV0294,Conversions,2025-05-13,2025-07-08
CMP02731,ADV0294,Conversions,2025-07-12,2025-09-05
CMP02732,ADV0294,Conversions,2025-09-16,2025-12-20
CMP02733,ADV0294,Video Views,2024-07-01,2024-08-13
CMP02734,ADV0294,Conversions,2024-08-24,2024-11-16
CMP02735,ADV0294,Video Views,2024-11-17,2025-02-01
CMP02736,ADV0294,Traffic,2025-02-08,2025-04-10
CMP02737,ADV0294,App Installs,2025-04-18,2025-09-03
CMP02738,ADV0294,Reach,2025-09-15,2025-11-14
CMP02739,ADV0294,Video Views,2025-11-16,2025-12-31
CMP02740,ADV0294,Reach,2024-07-01,2024-07-23
CMP02741,ADV0294,App Installs,2024-07-24,2024-12-04
CMP02742,ADV0294,Reach,2024-12-16,2025-03-19
CMP02743,ADV0294,Video Views,2025-04-03,2025-07-08
CMP02744,ADV0294,App Installs,2025-07-23,2025-10-06
CMP02745,ADV0294,Video Views,2025-10-18,2025-12-31
CMP02746,ADV0295,Reach,2024-07-01,2024-10-02
CMP02747,ADV0295,Conversions,2024-10-14,2025-02-16
CMP02748,ADV0295,Traffic,2025-02-28,2025-07-13
CMP02749,ADV0295,App Installs,2025-07-13,2025-08-29
CMP02750,ADV0295,Conversions,2025-09-06,2025-11-12
CMP02751,ADV0295,Traffic,2024-07-14,2024-11-12
CMP02752,ADV0295,Reach,2024-11-17,2025-02-10
CMP02753,ADV0295,Reach,2025-02-12,2025-07-02
CMP02754,ADV0295,Reach,2025-07-06,2025-11-03
CMP02755,ADV0296,Conversions,2024-07-01,2024-07-25
CMP02756,ADV0296,App Installs,2024-07-25,2024-09-15
CMP02757,ADV0296,Video Views,2024-09-15,2024-09-29
CMP02758,ADV0296,Conversions,2024-07-01,2024-08-29
CMP02759,ADV0296,Video Views,2024-08-31,2024-09-29
CMP02760,ADV0297,Traffic,2024-07-01,2024-09-05
CMP02761,ADV0297,Video Views,2024-09-13,2024-12-31
CMP02762,ADV0297,Traffic,2025-01-15,2025-05-24
CMP02763,ADV0297,Traffic,2025-05-31,2025-06-26
CMP02764,ADV0297,App Installs,2024-07-01,2024-08-23
CMP02765,ADV0297,Video Views,2024-09-09,2025-02-18
CMP02766,ADV0297,Conversions,2025-02-27,2025-05-22
CMP02767,ADV0297,Conversions,2025-05-30,2025-06-26
CMP02768,ADV0297,Conversions,2024-07-01,2024-07-22
CMP02769,ADV0297,Traffic,2024-07-30,2024-11-25
CMP02770,ADV0297,App Installs,2024-11-26,2025-03-30
CMP02771,ADV0297,Video Views,2025-04-01,2025-06-26
CMP02772,ADV0298,Video Views,2024-07-01,2024-07-31
CMP02773,ADV0298,Conversions,2024-08-11,2024-10-02
CMP02774,ADV0298,Conversions,2024-10-07,2025-02-10
CMP02775,ADV0298,Video Views,2025-02-24,2025-06-12
CMP02776,ADV0298,Reach,2024-07-01,2024-08-24
CMP02777,ADV0298,Conversions,2024-09-09,2024-11-13
CMP02778,ADV0298,Traffic,2024-11-27,2025-05-01
CMP02779,ADV0298,Conversions,2025-05-10,2025-06-12
CMP02780,ADV0298,Traffic,2024-07-01,2024-07-14
CMP02781,ADV0298,Reach,2024-07-27,2024-10-19
CMP02782,ADV0298,Conversions,2024-11-05,2025-04-13
CMP02783,ADV0298,App Installs,2025-04-24,2025-06-12
CMP02784,ADV0299,Conversions,2024-07-13,2024-07-31
CMP02785,ADV0299,Conversions,2024-07-01,2024-07-11
CMP02786,ADV0299,Conversions,2024-07-12,2024-07-31
CMP02787,ADV0300,Conversions,2024-07-01,2024-11-13
CMP02788,ADV0300,Conversions,2024-11-22,2025-03-22
CMP02789,ADV0300,Traffic,2025-04-02,2025-06-16
CMP02790,ADV0301,Conversions,2024-07-19,2024-08-30
CMP02791,ADV0301,App Installs,2024-07-01,2024-08-30
CMP02792,ADV0301,Conversions,2024-07-01,2024-07-22
CMP02793,ADV0301,Conversions,2024-08-08,2024-08-30
CMP02794,ADV0302,Conversions,2024-07-01,2024-08-17
CMP02795,ADV0302,App Installs,2024-09-02,2024-12-09
CMP02796,ADV0302,Video Views,2024-12-14,2025-02-07
CMP02797,ADV0302,Traffic,2025-02-16,2025-07-03
CMP02798,ADV0302,Traffic,2025-07-17,2025-11-24
CMP02799,ADV0302,Traffic,2025-12-07,2025-12-31
CMP02800,ADV0302,Traffic,2024-07-01,2024-10-03
CMP02801,ADV0302,Conversions,2024-10-13,2025-02-02
CMP02802,ADV0302,Conversions,2025-02-09,2025-03-29
CMP02803,ADV0302,App Installs,2025-04-10,2025-07-27
CMP02804,ADV0302,Conversions,2025-08-06,2025-10-26
CMP02805,ADV0302,Traffic,2025-11-11,2025-12-31
CMP02806,ADV0302,Conversions,2024-07-01,2024-09-29
CMP02807,ADV0302,Video Views,2024-10-14,2025-03-11
CMP02808,ADV0302,Conversions,2025-03-20,2025-08-07
CMP02809,ADV0302,App Installs,2025-08-15,2025-10-04
CMP02810,ADV0302,Conversions,2025-10-12,2025-12-14
CMP02811,ADV0302,Conversions,2025-12-15,2025-12-31
CMP02812,ADV0302,Conversions,2024-07-01,2024-08-29
CMP02813,ADV0302,Conversions,2024-09-05,2025-02-07
CMP02814,ADV0302,Reach,2025-02-24,2025-04-26
CMP02815,ADV0302,Conversions,2025-04-30,2025-08-09
CMP02816,ADV0302,Conversions,2025-08-09,2025-11-25
CMP02817,ADV0302,Reach,2025-11-25,2025-12-31
CMP02818,ADV0303,Video Views,2024-07-01,2024-08-25
CMP02819,ADV0303,Conversions,2024-09-10,2024-12-20
CMP02820,ADV0304,App Installs,2024-07-03,2024-12-10
CMP02821,ADV0304,Conversions,2024-12-26,2025-03-14
CMP02822,ADV0304,Conversions,2025-03-30,2025-04-27
CMP02823,ADV0304,Conversions,2024-07-01,2024-10-24
CMP02824,ADV0304,Conversions,2024-11-03,2025-03-16
CMP02825,ADV0304,Conversions,2025-03-26,2025-04-27
CMP02826,ADV0305,App Installs,2024-07-01,2024-10-15
CMP02827,ADV0305,App Installs,2024-10-21,2025-02-19
CMP02828,ADV0305,Traffic,2025-03-05,2025-06-17
CMP02829,ADV0305,Video Views,2025-06-28,2025-08-20
CMP02830,ADV0305,Conversions,2025-08-24,2025-10-17
CMP02831,ADV0305,Conversions,2025-10-26,2025-12-31
CMP02832,ADV0305,Video Views,2024-07-01,2024-09-06
CMP02833,ADV0305,Conversions,2024-09-16,2024-12-28
CMP02834,ADV0305,Conversions,2025-01-07,2025-04-25
CMP02835,ADV0305,Conversions,2025-05-02,2025-07-20
CMP02836,ADV0305,Conversions,2025-07-20,2025-10-18
CMP02837,ADV0305,Conversions,2025-11-03,2025-12-31
CMP02838,ADV0305,Conversions,2024-07-01,2024-09-23
CMP02839,ADV0305,Conversions,2024-10-01,2025-03-07
CMP02840,ADV0305,Conversions,2025-03-15,2025-06-11
CMP02841,ADV0305,Conversions,2025-06-13,2025-09-19
CMP02842,ADV0305,Traffic,2025-09-23,2025-12-31
CMP02843,ADV0306,App Installs,2024-07-01,2024-08-01
CMP02844,ADV0306,Conversions,2024-08-14,2024-11-15
CMP02845,ADV0306,Traffic,2024-11-25,2025-02-12
CMP02846,ADV0306,Conversions,2025-02-25,2025-05-31
CMP02847,ADV0306,Reach,2025-06-09,2025-08-20
CMP02848,ADV0306,Video Views,2025-08-20,2025-11-09
CMP02849,ADV0306,App Installs,2025-11-10,2025-12-31
CMP02850,ADV0306,Video Views,2024-07-01,2024-10-13
CMP02851,ADV0306,Conversions,2024-10-18,2024-12-15
CMP02852,ADV0306,Conversions,2024-12-23,2025-02-26
CMP02853,ADV0306,Conversions,2025-02-28,2025-06-03
CMP02854,ADV0306,Traffic,2025-06-12,2025-09-24
CMP02855,ADV0306,Video Views,2025-09-27,2025-12-31
CMP02856,ADV0307,App Installs,2024-07-01,2024-07-20
CMP02857,ADV0307,Conversions,2024-07-26,2024-10-17
CMP02858,ADV0307,Traffic,2024-10-25,2025-01-24
CMP02859,ADV0307,Conversions,2025-02-01,2025-04-17
CMP02860,ADV0307,Conversions,2025-05-01,2025-09-03
CMP02861,ADV0307,Conversions,2025-09-12,2025-11-23
CMP02862,ADV0308,Traffic,2024-07-01,2024-07-09
CMP02863,ADV0308,App Installs,2024-07-12,2024-12-01
CMP02864,ADV0308,Conversions,2024-12-17,2025-03-22
CMP02865,ADV0308,Reach,2025-04-07,2025-07-09
CMP02866,ADV0308,Conversions,2025-07-21,2025-11-23
CMP02867,ADV0308,App Installs,2025-11-26,2025-12-31
CMP02868,ADV0308,Conversions,2024-07-01,2024-08-04
CMP02869,ADV0308,Conversions,2024-08-18,2024-10-06
CMP02870,ADV0308,Traffic,2024-10-16,2025-02-10
CMP02871,ADV0308,App Installs,2025-02-17,2025-07-09
CMP02872,ADV0308,Video Views,2025-07-23,2025-10-24
CMP02873,ADV0308,App Installs,2025-11-04,2025-12-31
CMP02874,ADV0309,Video Views,2024-07-01,2024-08-08
CMP02875,ADV0309,Conversions,2024-08-08,2025-01-05
CMP02876,ADV0309,Reach,2025-01-19,2025-03-28
CMP02877,ADV0309,Conversions,2025-04-10,2025-05-27
CMP02878,ADV0309,Reach,2024-07-01,2024-08-03
CMP02879,ADV0309,Video Views,2024-08-09,2024-11-16
CMP02880,ADV0309,App Installs,2024-11-21,2025-02-17
CMP02881,ADV0309,App Installs,2025-02-20,2025-05-27
CMP02882,ADV0310,Traffic,2024-07-02,2024-11-20
CMP02883,ADV0310,Traffic,2024-12-01,2025-01-30
CMP02884,ADV0310,Conversions,2025-02-13,2025-06-20
CMP02885,ADV0310,Conversions,2025-06-27,2025-08-12
CMP02886,ADV0310,Conversions,2025-08-15,2025-11-18
CMP02887,ADV0311,App Installs,2024-07-01,2024-08-09
CMP02888,ADV0311,Conversions,2024-08-19,2024-10-31
CMP02889,ADV0311,Reach,2024-11-05,2024-11-28
CMP02890,ADV0312,Conversions,2024-07-01,2024-07-12
CMP02891,ADV0312,App Installs,2024-07-17,2024-11-15
CMP02892,ADV0312,Conversions,2024-11-16,2025-04-26
CMP02893,ADV0312,Video Views,2025-05-06,2025-08-14
CMP02894,ADV0312,App Installs,2025-08-18,2025-12-31
CMP02895,ADV0312,Traffic,2024-07-01,2024-08-17
CMP02896,ADV0312,Conversions,2024-08-17,2024-12-12
CMP02897,ADV0312,Video Views,2024-12-20,2025-03-07
CMP02898,ADV0312,Reach,2025-03-07,2025-06-29
CMP02899,ADV0312,App Installs,2025-06-30,2025-08-20
CMP02900,ADV0312,Conversions,2025-08-30,2025-12-31
CMP02901,ADV0312,Traffic,2024-07-20,2024-12-31
CMP02902,ADV0312,Video Views,2025-01-03,2025-03-14
CMP02903,ADV0312,Conversions,2025-03-17,2025-06-18
CMP02904,ADV0312,Traffic,2025-06-29,2025-10-15
CMP02905,ADV0312,Reach,2025-11-01,2025-12-31
CMP02906,ADV0313,Video Views,2024-07-01,2024-10-30
CMP02907,ADV0313,Conversions,2024-11-13,2025-01-12
CMP02908,ADV0313,Conversions,2025-01-27,2025-03-27
CMP02909,ADV0313,Conversions,2025-03-30,2025-08-05
CMP02910,ADV0313,Conversions,2025-08-22,2025-12-31
CMP02911,ADV0313,Conversions,2024-07-01,2024-11-28
CMP02912,ADV0313,Traffic,2024-12-04,2025-02-08
CMP02913,ADV0313,Traffic,2025-02-23,2025-07-22
CMP02914,ADV0313,Video Views,2025-07-27,2025-10-29
CMP02915,ADV0313,Conversions,2025-11-09,2025-12-31
CMP02916,ADV0313,Conversions,2024-07-01,2024-07-24
CMP02917,ADV0313,Conversions,2024-08-07,2024-11-28
CMP02918,ADV0313,App Installs,2024-12-02,2025-01-26
CMP02919,ADV0313,Conversions,2025-02-10,2025-04-26
CMP02920,ADV0313,Video Views,2025-05-09,2025-09-23
CMP02921,ADV0313,Conversions,2025-09-27,2025-12-31
CMP02922,ADV0313,Conversions,2024-07-01,2024-08-12
CMP02923,ADV0313,Conversions,2024-08-27,2024-10-19
CMP02924,ADV0313,Video Views,2024-10-23,2025-03-01
CMP02925,ADV0313,Traffic,2025-03-18,2025-05-29
CMP02926,ADV0313,Traffic,2025-06-10,2025-11-11
CMP02927,ADV0313,Reach,2025-11-22,2025-12-31
CMP02928,ADV0314,Traffic,2024-07-01,2024-09-15
CMP02929,ADV0314,Video Views,2024-09-15,2025-01-30
CMP02930,ADV0314,Traffic,2025-02-13,2025-06-22
CMP02931,ADV0315,Conversions,2024-07-01,2024-09-01
CMP02932,ADV0315,Conversions,2024-09-13,2024-12-11
CMP02933,ADV0315,App Installs,2024-12-20,2025-05-14
CMP02934,ADV0315,Video Views,2025-05-28,2025-09-19
CMP02935,ADV0315,Conversions,2025-10-03,2025-12-07
CMP02936,ADV0315,App Installs,2025-12-23,2025-12-31
CMP02937,ADV0315,Reach,2024-07-01,2024-08-28
CMP02938,ADV0315,Traffic,2024-08-28,2024-12-11
CMP02939,ADV0315,Traffic,2024-12-22,2025-02-23
CMP02940,ADV0315,Video Views,2025-03-08,2025-07-27
CMP02941,ADV0315,App Installs,2025-08-10,2025-10-31
CMP02942,ADV0315,Traffic,2025-11-15,2025-12-31
CMP02943,ADV0316,Reach,2024-07-12,2024-09-21
CMP02944,ADV0316,Conversions,2024-10-07,2024-12-18
CMP02945,ADV0316,Video Views,2024-12-25,2025-05-09
CMP02946,ADV0316,Traffic,2025-05-16,2025-08-30
CMP02947,ADV0316,Traffic,2025-09-16,2025-12-31
CMP02948,ADV0316,App Installs,2024-07-01,2024-10-26
CMP02949,ADV0316,App Installs,2024-11-06,2025-01-19
CMP02950,ADV0316,Traffic,2025-01-21,2025-04-25
CMP02951,ADV0316,Video Views,2025-05-11,2025-09-26
CMP02952,ADV0316,Video Views,2025-10-06,2025-11-23
CMP02953,ADV0316,Traffic,2025-11-27,2025-12-31
CMP02954,ADV0317,App Installs,2024-07-01,2024-08-05
CMP02955,ADV0317,Conversions,2024-08-20,2024-08-30
CMP02956,ADV0318,Reach,2024-07-01,2024-07-23
CMP02957,ADV0318,Traffic,2024-07-24,2024-11-22
CMP02958,ADV0318,Traffic,2024-11-24,2025-04-22
CMP02959,ADV0318,Conversions,2025-05-08,2025-05-27
CMP02960,ADV0318,Conversions,2024-07-13,2024-09-04
CMP02961,ADV0318,Traffic,2024-09-09,2024-12-19
CMP02962,ADV0318,Conversions,2024-12-23,2025-03-20
CMP02963,ADV0318,Conversions,2025-03-23,2025-05-27
CMP02964,ADV0319,Conversions,2024-07-01,2024-07-09
CMP02965,ADV0319,Conversions,2024-07-11,2024-09-06
CMP02966,ADV0319,Video Views,2024-09-17,2024-11-11
CMP02967,ADV0319,App Installs,2024-11-16,2025-01-31
CMP02968,ADV0319,Video Views,2025-02-03,2025-03-24
CMP02969,ADV0319,Video Views,2025-04-03,2025-07-26
CMP02970,ADV0319,Conversions,2025-07-26,2025-11-25
CMP02971,ADV0319,Traffic,2025-12-01,2025-12-31
CMP02972,ADV0320,Video Views,2024-07-01,2024-08-01
CMP02973,ADV0320,Traffic,2024-08-04,2024-08-30
CMP02974,ADV0321,Traffic,2024-07-01,2024-11-01
CMP02975,ADV0321,Conversions,2024-11-02,2025-01-29
CMP02976,ADV0321,Video Views,2025-02-04,2025-04-03
CMP02977,ADV0321,Reach,2024-07-01,2024-07-30
CMP02978,ADV0321,Traffic,2024-08-13,2024-12-30
CMP02979,ADV0321,Conversions,2025-01-15,2025-04-03
CMP02980,ADV0322,Conversions,2024-07-01,2024-09-02
CMP02981,ADV0322,Conversions,2024-09-19,2024-12-31
CMP02982,ADV0322,Conversions,2025-01-01,2025-03-25
CMP02983,ADV0322,Conversions,2025-04-09,2025-09-06
CMP02984,ADV0322,Conversions,2025-09-22,2025-12-25
CMP02985,ADV0322,Conversions,2024-07-01,2024-11-19
CMP02986,ADV0322,Conversions,2024-12-05,2025-01-22
CMP02987,ADV0322,Conversions,2025-02-04,2025-06-03
CMP02988,ADV0322,Conversions,2025-06-03,2025-07-30
CMP02989,ADV0322,Video Views,2025-08-06,2025-12-08
CMP02990,ADV0322,Reach,2025-12-08,2025-12-31
CMP02991,ADV0322,Traffic,2024-07-01,2024-07-16
CMP02992,ADV0322,Conversions,2024-07-31,2024-11-03
CMP02993,ADV0322,Reach,2024-11-19,2025-02-14
CMP02994,ADV0322,Conversions,2025-02-26,2025-04-14
CMP02995,ADV0322,Conversions,2025-04-21,2025-07-01
CMP02996,ADV0322,Conversions,2025-07-14,2025-12-06
CMP02997,ADV0322,Traffic,2025-12-22,2025-12-31
CMP02998,ADV0323,Traffic,2024-07-01,2024-07-21
CMP02999,ADV0324,Conversions,2024-07-05,2024-07-31
CMP03000,ADV0325,Conversions,2024-07-01,2024-09-05
CMP03001,ADV0325,Conversions,2024-09-14,2024-12-16
CMP03002,ADV0325,Traffic,2024-12-18,2025-05-09
CMP03003,ADV0325,Conversions,2025-05-13,2025-07-30
CMP03004,ADV0325,Video Views,2025-08-07,2025-09-28
CMP03005,ADV0326,Conversions,2024-07-01,2024-08-13
CMP03006,ADV0326,App Installs,2024-08-14,2025-01-02
CMP03007,ADV0326,Conversions,2025-01-08,2025-03-11
CMP03008,ADV0326,Video Views,2025-03-13,2025-06-21
CMP03009,ADV0326,Traffic,2025-06-24,2025-10-07
CMP03010,ADV0326,Conversions,2025-10-16,2025-12-31
CMP03011,ADV0327,App Installs,2024-07-01,2024-08-18
CMP03012,ADV0327,Conversions,2024-07-01,2024-07-15
CMP03013,ADV0327,Conversions,2024-07-24,2024-08-30
CMP03014,ADV0328,Reach,2024-07-01,2024-11-08
CMP03015,ADV0328,Conversions,2024-11-21,2025-01-28
CMP03016,ADV0328,Traffic,2025-01-28,2025-04-18
CMP03017,ADV0328,App Installs,2024-07-11,2024-11-21
CMP03018,ADV0328,Video Views,2024-11-25,2025-02-20
CMP03019,ADV0328,Conversions,2025-02-21,2025-04-16
CMP03020,ADV0328,Video Views,2025-04-20,2025-05-01
CMP03021,ADV0329,Conversions,2024-07-01,2024-09-08
CMP03022,ADV0329,Video Views,2024-09-15,2025-01-06
CMP03023,ADV0329,Conversions,2025-01-17,2025-03-13
CMP03024,ADV0329,Reach,2025-03-21,2025-07-13
CMP03025,ADV0330,Conversions,2024-07-01,2024-10-10
CMP03026,ADV0330,Reach,2024-10-15,2024-12-28
CMP03027,ADV0331,Video Views,2024-07-01,2024-08-28
CMP03028,ADV0331,Conversions,2024-09-08,2025-01-09
CMP03029,ADV0331,Conversions,2025-01-23,2025-05-05
CMP03030,ADV0331,App Installs,2025-05-16,2025-07-17
CMP03031,ADV0331,Reach,2025-08-02,2025-11-26
CMP03032,ADV0331,App Installs,2025-12-01,2025-12-31
CMP03033,ADV0331,Conversions,2024-07-01,2024-10-25
CMP03034,ADV0331,App Installs,2024-11-07,2025-01-01
CMP03035,ADV0331,Video Views,2025-01-10,2025-05-29
CMP03036,ADV0331,Video Views,2025-06-08,2025-09-15
CMP03037,ADV0331,Traffic,2025-09-21,2025-12-02
CMP03038,ADV0331,Traffic,2025-12-13,2025-12-31
CMP03039,ADV0331,Traffic,2024-07-01,2024-09-25
CMP03040,ADV0331,App Installs,2024-10-06,2025-01-17
CMP03041,ADV0331,App Installs,2025-01-27,2025-04-11
CMP03042,ADV0331,Conversions,2025-04-19,2025-07-21
CMP03043,ADV0331,Reach,2025-08-02,2025-10-24
CMP03044,ADV0331,Conversions,2025-11-10,2025-12-31
CMP03045,ADV0331,Video Views,2024-07-01,2024-09-04
CMP03046,ADV0331,Video Views,2024-09-10,2024-10-30
CMP03047,ADV0331,Reach,2024-11-15,2025-01-02
CMP03048,ADV0331,Traffic,2025-01-14,2025-06-22
CMP03049,ADV0331,App Installs,2025-06-24,2025-09-02
CMP03050,ADV0331,Video Views,2025-09-08,2025-11-22
CMP03051,ADV0331,Reach,2025-12-05,2025-12-31
CMP03052,ADV0331,App Installs,2024-07-16,2024-12-09
CMP03053,ADV0331,Conversions,2024-12-11,2025-05-24
CMP03054,ADV0331,Video Views,2025-05-24,2025-09-04
CMP03055,ADV0331,Traffic,2025-09-13,2025-12-03
CMP03056,ADV0331,Conversions,2025-12-05,2025-12-31
CMP03057,ADV0332,Conversions,2024-07-01,2024-08-25
CMP03058,ADV0332,Traffic,2024-09-10,2024-12-30
CMP03059,ADV0332,Traffic,2025-01-03,2025-06-10
CMP03060,ADV0332,App Installs,2025-06-15,2025-10-26
CMP03061,ADV0332,Traffic,2025-10-29,2025-12-31
CMP03062,ADV0332,Conversions,2024-07-01,2024-11-23
CMP03063,ADV0332,Traffic,2024-11-29,2025-01-22
CMP03064,ADV0332,Conversions,2025-01-22,2025-06-25
CMP03065,ADV0332,Reach,2025-07-06,2025-11-27
CMP03066,ADV0332,Traffic,2025-12-12,2025-12-31
CMP03067,ADV0333,App Installs,2024-07-01,2024-07-22
CMP03068,ADV0333,Reach,2024-07-23,2024-12-07
CMP03069,ADV0333,Traffic,2024-12-23,2025-02-09
CMP03070,ADV0333,Traffic,2025-02-11,2025-06-14
CMP03071,ADV0333,Conversions,2025-06-17,2025-10-14
CMP03072,ADV0333,App Installs,2025-10-15,2025-12-31
CMP03073,ADV0333,Conversions,2024-07-01,2024-08-09
CMP03074,ADV0333,Reach,2024-08-13,2025-01-23
CMP03075,ADV0333,Conversions,2025-01-28,2025-07-10
CMP03076,ADV0333,Traffic,2025-07-25,2025-11-14
CMP03077,ADV0333,Conversions,2025-11-28,2025-12-31
CMP03078,ADV0333,Traffic,2024-07-01,2024-08-08
CMP03079,ADV0333,Conversions,2024-08-15,2024-10-12
CMP03080,ADV0333,App Installs,2024-10-17,2025-02-27
CMP03081,ADV0333,Video Views,2025-03-01,2025-07-19
CMP03082,ADV0333,Traffic,2025-07-19,2025-10-23
CMP03083,ADV0333,Conversions,2025-11-04,2025-12-31
CMP03084,ADV0333,Conversions,2024-07-01,2024-09-22
CMP03085,ADV0333,Video Views,2024-09-28,2025-01-29
CMP03086,ADV0333,App Installs,2025-02-04,2025-07-05
CMP03087,ADV0333,Traffic,2025-07-05,2025-09-16
CMP03088,ADV0333,Conversions,2025-10-01,2025-12-31
CMP03089,ADV0334,Conversions,2024-07-05,2024-11-06
CMP03090,ADV0334,Conversions,2024-11-06,2025-04-05
CMP03091,ADV0334,Conversions,2025-04-12,2025-07-23
CMP03092,ADV0334,Reach,2025-08-06,2025-11-15
CMP03093,ADV0334,Conversions,2025-11-16,2025-12-31
CMP03094,ADV0335,Conversions,2024-07-01,2024-11-29
CMP03095,ADV0335,Conversions,2024-12-10,2025-04-19
CMP03096,ADV0335,App Installs,2025-04-19,2025-09-08
CMP03097,ADV0335,Traffic,2025-09-17,2025-10-24
CMP03098,ADV0336,App Installs,2024-07-01,2024-08-22
CMP03099,ADV0336,Conversions,2024-08-25,2025-01-25
CMP03100,ADV0336,Traffic,2025-02-11,2025-03-28
CMP03101,ADV0336,Reach,2024-07-12,2024-10-13
CMP03102,ADV0336,Traffic,2024-10-20,2025-03-07
CMP03103,ADV0337,App Installs,2024-07-10,2024-11-24
CMP03104,ADV0337,Traffic,2024-11-30,2025-01-09
CMP03105,ADV0338,Traffic,2024-07-01,2024-07-26
CMP03106,ADV0338,Reach,2024-08-10,2024-11-27
CMP03107,ADV0338,Conversions,2024-12-02,2025-01-17
CMP03108,ADV0338,App Installs,2025-01-25,2025-06-22
CMP03109,ADV0338,Traffic,2025-06-25,2025-10-24
CMP03110,ADV0338,Traffic,2024-07-01,2024-08-29
CMP03111,ADV0338,Conversions,2024-09-06,2025-02-16
CMP03112,ADV0338,Video Views,2025-02-22,2025-06-23
CMP03113,ADV0338,Conversions,2025-06-28,2025-10-24
CMP03114,ADV0339,Conversions,2024-07-01,2024-07-08
CMP03115,ADV0339,Conversions,2024-07-24,2024-09-11
CMP03116,ADV0339,App Installs,2024-09-24,2024-11-08
CMP03117,ADV0339,Video Views,2024-11-22,2025-03-04
CMP03118,ADV0339,Traffic,2025-03-10,2025-08-19
CMP03119,ADV0339,Traffic,2025-08-28,2025-12-31
CMP03120,ADV0339,Conversions,2024-07-01,2024-09-28
CMP03121,ADV0339,Conversions,2024-10-03,2025-01-23
CMP03122,ADV0339,App Installs,2025-01-23,2025-06-10
CMP03123,ADV0339,Traffic,2025-06-24,2025-09-10
CMP03124,ADV0339,Conversions,2025-09-16,2025-12-31
CMP03125,ADV0339,Conversions,2024-07-01,2024-07-10
CMP03126,ADV0339,Conversions,2024-07-23,2024-11-09
CMP03127,ADV0339,Traffic,2024-11-21,2025-04-16
CMP03128,ADV0339,App Installs,2025-04-26,2025-09-08
CMP03129,ADV0339,App Installs,2025-09-12,2025-12-15
CMP03130,ADV0340,Conversions,2024-07-01,2024-09-24
CMP03131,ADV0340,App Installs,2024-10-07,2024-12-30
CMP03132,ADV0340,Traffic,2024-12-30,2025-04-16
CMP03133,ADV0340,Reach,2025-04-16,2025-06-18
CMP03134,ADV0340,Conversions,2025-06-20,2025-08-30
CMP03135,ADV0340,Conversions,2025-09-08,2025-10-24
CMP03136,ADV0340,Conversions,2024-07-01,2024-08-27
CMP03137,ADV0340,Conversions,2024-09-10,2025-01-19
CMP03138,ADV0340,Conversions,2025-01-26,2025-06-04
CMP03139,ADV0340,Reach,2025-06-08,2025-10-15
CMP03140,ADV0340,Reach,2024-07-14,2024-10-31
CMP03141,ADV0340,Conversions,2024-11-04,2025-03-31
CMP03142,ADV0340,Conversions,2025-04-04,2025-08-19
CMP03143,ADV0340,Traffic,2025-08-26,2025-10-24
